year,session,subject,language,variant,material_type,filename,source_url,listing_url,local_path,status,size_bytes,sha256,retrieved_date,rights_note
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,Spanish,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_1_TZ3_HL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1_TZ3_HL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1_TZ3_HL_Spanish.pdf,downloaded,1307835,e4d2fb18f5000f873f1b1c2fa927293bc85afa764549f6c4cbcdaf15da8cd0a4,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_1_TZ3_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1_TZ3_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1_TZ3_HL.pdf,downloaded,1274896,755d769d6a48510bb348b8ee0b0acb7b100128df29c52fa0aca77c3905ed9e93,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,Spanish,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_1_TZ3_SL_markscheme_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1_TZ3_SL_markscheme_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1_TZ3_SL_markscheme_Spanish.pdf,downloaded,512037,620c272dc99f9c2b5ac2b3eb5900514d6f69e531f535525dbac3f2cec3596db9,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_1_TZ3_SL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1_TZ3_SL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1_TZ3_SL_markscheme.pdf,downloaded,485795,1fbe7e4a6a3590047e8fecbd083441535a2896ae102723ce1f30f611fccfb571,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,Spanish,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_1_TZ3_SL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1_TZ3_SL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1_TZ3_SL_Spanish.pdf,downloaded,758459,31956fbd7a269ed55a49cbf7d036da440e70b04b4c92799e7c9cfe8de3813212,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_1_TZ3_SL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_1_TZ3_SL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_1_TZ3_SL.pdf,downloaded,733186,7290fec1a69a6d97284201aebd49002b857bfac3cb38a0bd4c09c939ca575600,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_2_TZ1_HL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ1_HL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ1_HL_markscheme.pdf,downloaded,468295,9487c479014d53680d556458417333da5ff034aa47ca560216e6a5cbad8d00b0,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_2_TZ1_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ1_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ1_HL.pdf,downloaded,1372437,09db8c4ce9dfcb07d0b8a295a7c7b28b18643465da500f9180014014e0c41e82,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_2_TZ1_SL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ1_SL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ1_SL_markscheme.pdf,downloaded,555853,b810cd2405a4f73433ee845c7b1dedc822485eabac4ad0456d84100fc1959282,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_2_TZ1_SL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ1_SL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ1_SL.pdf,downloaded,1245019,af246745b3ef6a501fbbd8341523b4868f1fc46b2dc3cbb3f3dcb5f09d7c3147,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,German,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_2_TZ3_[German]_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ3_%5BGerman%5D_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ3_[German]_HL.pdf,downloaded,1389881,d6e765b708fabf6fbf9d4484ec6d419d50851ac24414ea64d90ba93f3fd35596,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,German,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_2_TZ3_[German]_SL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ3_%5BGerman%5D_SL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ3_[German]_SL.pdf,downloaded,1678021,2ad41fa777777c4cc36b640acbacc90cb0a35a3649b859d0dd462e60d8185589,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_2_TZ3_HL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ3_HL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ3_HL_markscheme.pdf,downloaded,468028,39ab7e0d2b62ec2996d19e90ac151bdec28d20939b11fa250e6e574b54a984ee,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,Spanish,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_2_TZ3_HL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ3_HL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ3_HL_Spanish.pdf,downloaded,1326414,be8600c08eff443c7d95e6680b4961028f8375d12ecd8aaa4c6753ad16cab93c,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_2_TZ3_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ3_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ3_HL.pdf,downloaded,1256618,3deb7a1905eafb518f3a6c4a826f37ffc9e63704b825e82848d858a08a18edb5,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,Spanish,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_2_TZ3_SL_markscheme_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ3_SL_markscheme_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ3_SL_markscheme_Spanish.pdf,downloaded,515669,e3d957d6986ee2f6cf3aef15bcf6f195d9bb237ce6ea99b008d543a9e5f8b939,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_2_TZ3_SL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ3_SL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ3_SL_markscheme.pdf,downloaded,482925,236f0bf36858891ac1668e098f15d5a9027c3dcac0e4d821a32abbe0d7822083,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,Spanish,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_2_TZ3_SL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ3_SL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ3_SL_Spanish.pdf,downloaded,1425058,add3ac3a2bc398fabf8d285cd3a60019bc79ab891c1bc1f5e8d7862df982e1c9,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_2_TZ3_SL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ3_SL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_2_TZ3_SL.pdf,downloaded,1364718,00c31cea63aa720d6555d3f6cbbbdbb8b2e47d84e608b14233d5d80f92b4b521,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_3_TZ1_HL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_3_TZ1_HL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_3_TZ1_HL_markscheme.pdf,downloaded,412130,30a1701d4c4ac1da46f1f1ece514550d62c56421a0bab8b4df1a9a61ab75ed2a,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_3_TZ1_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_3_TZ1_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_3_TZ1_HL.pdf,downloaded,498429,69ed87d2d65d92ffe64ffa9467e52b391c161b1d5ce5abba26e83344a52d7852,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,German,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_3_TZ3_[German]_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_3_TZ3_%5BGerman%5D_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_3_TZ3_[German]_HL.pdf,downloaded,455050,10c540db9302f013143078b9e5f0ee3e72bac2d2764909d60c08eac73cab71c0,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,markscheme,Mathematics_analysis_and_approaches_paper_3_TZ3_HL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_3_TZ3_HL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_3_TZ3_HL_markscheme.pdf,downloaded,525260,a5d52a57efbaf5eb771d7cfded5f13f4ca9eeb2c9dfb6f76075d9ddbd0361c31,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,Spanish,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_3_TZ3_HL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_3_TZ3_HL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_3_TZ3_HL_Spanish.pdf,downloaded,444681,dfc3d6dd76bfe054f03fa1f3360d58d3cfc34bf16cb6e845fc6cdd4f22d60658,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-analysis-and-approaches,English or unspecified,unspecified,question-paper,Mathematics_analysis_and_approaches_paper_3_TZ3_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_analysis_and_approaches_paper_3_TZ3_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_analysis_and_approaches_paper_3_TZ3_HL.pdf,downloaded,404793,4229d56b89190e77a79e7f5f9c2da7bcb47ed983ddfc96173f28d6ea2e67c931,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,markscheme,Mathematics_applications_and_interpretation_paper_1_HL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1_HL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1_HL_markscheme.pdf,downloaded,1198720,2a2febabcc934f515f8637d3fa3353596e6a9d5fc7d617471bfd51eabd68cc4b,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,Spanish,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_1_HL_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1_HL_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1_HL_Spanish.pdf,downloaded,1339461,26ad178b60ad72c3c0bbbef475093e4d2694ebfcf5174958cb3d585b8fb6bf18,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_1_HL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1_HL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1_HL.pdf,downloaded,1335115,3ac15072b5268c8b06c56ea34a075102a0fda113018546c98b854faf9ec44271,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,markscheme,Mathematics_applications_and_interpretation_paper_1_TZ1_SL_markscheme.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1_TZ1_SL_markscheme.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1_TZ1_SL_markscheme.pdf,downloaded,622030,8ff834d3d09a73c7c88018657b3e6f824ea2177ba5245342455a9ff8ad5e30c2,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,English or unspecified,unspecified,question-paper,Mathematics_applications_and_interpretation_paper_1_TZ1_SL.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1_TZ1_SL.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1_TZ1_SL.pdf,downloaded,2367009,0eb5396a8b33b84a72c274fe460a6886ea9b457e2a53663a2ec9f162255ff66d,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
2025,November 2025 Examination Session,mathematics-applications-and-interpretation,Spanish,unspecified,markscheme,Mathematics_applications_and_interpretation_paper_1_TZ3_SL_markscheme_Spanish.pdf,https://dl.ibdocs.re/p/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics/Mathematics_applications_and_interpretation_paper_1_TZ3_SL_markscheme_Spanish.pdf,https://dl.ibdocs.re/IB%20PAST%20PAPERS%20-%20YEAR/2025%20Examination%20Session/November%202025%20Examination%20Session/Mathematics,resources/private/past-papers/2022-2026/mathematics-sciences/2025/November 2025 Examination Session/Mathematics/Mathematics_applications_and_interpretation_paper_1_TZ3_SL_markscheme_Spanish.pdf,downloaded,559513,4cf73c1af9f7440d0a3f0ce2a023eda4ba9b2012a33fcd232e690d528c3aecd5,2026-09-02,Unofficial mirror copy; private school research/reference only; authenticity and redistribution rights not established; do not commit or redistribute.
